Date, Open, High, Low, Close
04/05/17, 15712.04, 15758.39, 15642.18, 15642.99
04/04/17, 15560.90, 15682.68, 15555.30, 15669.07
04/03/17, 15585.24, 15633.26, 15457.82, 15584.40
03/31/17, 15565.42, 15607.60, 15543.97, 15547.75
03/30/17, 15658.12, 15664.08, 15537.80, 15578.76
03/29/17, 15597.59, 15661.63, 15544.97, 15657.63
03/28/17, 15515.24, 15613.62, 15522.41, 15598.57
03/27/17, 15376.46, 15512.17, 15332.07, 15506.22
03/24/17, 15468.04, 15485.34, 15422.15, 15442.67
03/23/17, 15343.00, 15468.33, 15326.09, 15433.61
03/22/17, 15274.88, 15365.54, 15241.55, 15348.46
03/21/17, 15463.95, 15519.51, 15299.45, 15313.13
03/20/17, 15476.32, 15508.31, 15391.64, 15442.32
03/17/17, 15554.23, 15623.33, 15490.49, 15490.49
03/16/17, 15565.69, 15607.12, 15556.56, 15562.41
03/15/17, 15434.21, 15534.19, 15419.94, 15520.91
03/14/17, 15473.03, 15474.60, 15370.90, 15379.61
03/13/17, 15513.99, 15566.26, 15495.46, 15544.82
03/10/17, 15542.88, 15573.51, 15422.06, 15506.68
03/09/17, 15512.67, 15583.87, 15430.97, 15496.84
03/08/17, 15604.27, 15645.64, 15488.86, 15496.98
03/07/17, 15618.39, 15637.57, 15577.25, 15608.78
03/06/17, 15571.88, 15631.24, 15499.63, 15629.75
03/03/17, 15529.60, 15622.15, 15521.34, 15608.50
03/02/17, 15582.70, 15620.55, 15532.13, 15536.65
03/01/17, 15534.19, 15631.40, 15480.98, 15599.68
02/28/17, 15451.23, 15525.08, 15396.32, 15399.24
02/27/17, 15542.66, 15547.24, 15463.51, 15463.51
02/24/17, 15726.77, 15719.67, 15513.79, 15533.47
02/23/17, 15910.98, 15913.39, 15774.87, 15781.20
02/22/17, 15890.34, 15901.39, 15830.22, 15830.22
02/21/17, 15869.44, 15943.09, 15861.57, 15922.37
02/17/17, 15820.43, 15848.36, 15789.06, 15838.63
02/16/17, 15853.70, 15865.51, 15820.70, 15864.17
02/15/17, 15794.86, 15850.00, 15784.42, 15844.95
02/14/17, 15769.67, 15800.34, 15713.51, 15786.03
02/13/17, 15746.24, 15769.66, 15732.78, 15756.58
02/10/17, 15656.80, 15736.64, 15645.61, 15729.12
02/09/17, 15597.81, 15635.82, 15583.57, 15617.30
02/08/17, 15496.00, 15554.04, 15414.10, 15554.04
02/07/17, 15464.29, 15516.27, 15459.62, 15498.80
02/06/17, 15488.49, 15492.69, 15425.50, 15456.94
02/03/17, 15439.78, 15502.47, 15395.98, 15476.39
02/02/17, 15412.70, 15435.53, 15374.98, 15399.11
02/01/17, 15425.58, 15442.94, 15327.23, 15402.39
01/31/17, 15402.28, 15421.76, 15313.02, 15385.96
01/30/17, 15551.75, 15544.11, 15366.68, 15405.12
01/27/17, 15611.86, 15648.19, 15543.45, 15575.81
01/26/17, 15627.41, 15652.19, 15590.18, 15615.52
01/25/17, 15630.43, 15674.30, 15625.34, 15643.84
01/24/17, 15495.36, 15622.08, 15467.25, 15610.69
01/23/17, 15533.52, 15531.03, 15421.20, 15480.13
01/20/17, 15457.13, 15573.21, 15467.70, 15547.88
01/19/17, 15404.67, 15452.17, 15397.30, 15409.81
01/18/17, 15414.20, 15450.07, 15366.15, 15397.85
01/17/17, 15499.07, 15500.39, 15430.88, 15441.36
01/16/17, 15501.32, 15505.11, 15442.69, 15479.29
01/13/17, 15420.07, 15513.93, 15403.42, 15497.28
01/12/17, 15518.30, 15499.29, 15380.12, 15418.16
01/11/17, 15457.18, 15494.08, 15404.29, 15491.54
01/10/17, 15429.75, 15459.09, 15422.69, 15426.28
01/09/17, 15476.60, 15475.46, 15381.98, 15388.95
01/06/17, 15566.84, 15562.91, 15477.30, 15496.05
01/05/17, 15551.16, 15621.40, 15537.40, 15586.58
01/04/17, 15438.77, 15520.59, 15412.47, 15516.75
01/03/17, 15370.80, 15450.27, 15339.99, 15403.03
12/30/16, 15429.23, 15432.61, 15276.78, 15287.59
12/29/16, 15368.21, 15430.39, 15364.23, 15422.12
12/28/16, 15368.26, 15411.93, 15341.24, 15361.10
12/23/16, 15346.25, 15363.37, 15328.15, 15328.15
12/22/16, 15308.49, 15345.14, 15299.87, 15335.23
12/21/16, 15306.42, 15328.87, 15297.31, 15305.89
12/20/16, 15288.59, 15324.87, 15281.33, 15292.96
12/19/16, 15265.94, 15303.91, 15254.01, 15269.85
12/16/16, 15297.00, 15301.97, 15234.21, 15252.20
12/15/16, 15157.18, 15271.24, 15175.98, 15218.31
12/14/16, 15365.73, 15365.35, 15195.05, 15197.18
12/13/16, 15326.21, 15414.57, 15315.66, 15385.27
12/12/16, 15356.81, 15374.29, 15286.52, 15287.70
12/09/16, 15313.51, 15347.74, 15300.59, 15312.20
12/08/16, 15259.88, 15312.84, 15244.31, 15295.20
12/07/16, 15137.89, 15249.24, 15124.24, 15237.75
12/06/16, 15092.33, 15137.72, 15080.68, 15125.80
12/05/16, 15095.12, 15141.02, 15075.17, 15095.17
12/02/16, 15026.48, 15100.94, 15000.60, 15052.52
12/01/16, 15158.09, 15149.54, 15014.76, 15027.53
11/30/16, 15115.68, 15141.02, 15076.47, 15082.85
11/29/16, 14955.77, 15014.73, 14941.25, 14999.81
11/28/16, 15081.37, 15069.05, 14996.85, 15015.36
11/25/16, 15079.55, 15126.46, 15059.28, 15075.44
11/24/16, 15071.42, 15121.67, 15067.37, 15075.20
11/23/16, 15024.59, 15111.93, 15026.69, 15080.91
11/22/16, 15076.62, 15112.65, 15034.51, 15100.38
11/21/16, 14937.21, 15041.11, 14928.90, 15039.87
11/18/16, 14798.29, 14872.17, 14797.88, 14864.03
11/17/16, 14759.79, 14852.42, 14738.55, 14826.09
11/16/16, 14710.60, 14734.20, 14672.79, 14733.22
11/15/16, 14650.18, 14767.80, 14618.34, 14756.10
11/14/16, 14557.10, 14600.15, 14509.49, 14598.45
11/11/16, 14714.92, 14728.57, 14481.59, 14555.41
11/10/16, 14823.22, 14852.75, 14735.40, 14744.25
11/09/16, 14624.54, 14807.05, 14631.72, 14759.91
11/08/16, 14626.40, 14714.74, 14611.39, 14656.84
11/07/16, 14591.76, 14664.11, 14594.61, 14652.45
11/04/16, 14571.02, 14573.63, 14497.63, 14509.25
11/03/16, 14606.22, 14669.58, 14556.72, 14583.42
11/02/16, 14729.66, 14749.77, 14593.01, 14594.72
11/01/16, 14832.20, 14850.25, 14711.18, 14778.32
10/31/16, 14778.30, 14830.66, 14764.68, 14787.27
10/28/16, 14811.56, 14872.81, 14773.09, 14785.29
10/27/16, 14873.98, 14898.57, 14820.19, 14833.75
10/26/16, 14820.61, 14873.53, 14781.16, 14807.56
10/25/16, 14929.51, 14933.94, 14865.77, 14870.63
10/24/16, 14958.03, 14963.60, 14881.27, 14923.01
10/21/16, 14841.22, 14958.86, 14838.38, 14939.04
10/20/16, 14825.74, 14872.74, 14794.52, 14847.92
10/19/16, 14789.67, 14883.94, 14747.91, 14840.49
10/18/16, 14675.00, 14777.40, 14654.23, 14752.25
10/17/16, 14588.52, 14627.45, 14572.90, 14596.52
10/14/16, 14673.63, 14726.47, 14584.99, 14584.99
10/13/16, 14540.46, 14672.25, 14472.78, 14643.71
10/12/16, 14541.09, 14634.87, 14529.06, 14618.97
10/11/16, 14586.43, 14593.98, 14529.60, 14549.60
10/07/16, 14615.39, 14626.98, 14496.20, 14566.26
10/06/16, 14581.04, 14632.61, 14564.44, 14595.50
10/05/16, 14582.91, 14640.43, 14581.18, 14610.58
10/04/16, 14658.04, 14677.06, 14468.03, 14521.01
10/03/16, 14727.06, 14736.84, 14642.57, 14689.04
09/30/16, 14802.21, 14821.82, 14725.86, 14725.86
09/29/16, 14718.53, 14815.81, 14708.35, 14754.55
09/28/16, 14599.75, 14740.07, 14574.50, 14731.43
09/27/16, 14570.44, 14599.11, 14518.43, 14558.04
09/26/16, 14667.79, 14664.74, 14611.79, 14619.46
09/23/16, 14781.46, 14798.08, 14673.11, 14697.93
09/22/16, 14803.54, 14841.23, 14783.36, 14797.18
09/21/16, 14600.63, 14720.78, 14594.95, 14710.82
09/20/16, 14538.59, 14573.25, 14514.47, 14521.98
09/19/16, 14514.62, 14557.48, 14472.61, 14496.23
09/16/16, 14477.25, 14471.48, 14387.53, 14450.69
09/15/16, 14385.98, 14529.79, 14382.87, 14503.67
09/14/16, 14347.99, 14455.77, 14342.87, 14366.46
09/13/16, 14504.31, 14500.72, 14319.11, 14349.10
09/12/16, 14468.55, 14628.29, 14457.39, 14597.14
09/09/16, 14723.94, 14717.23, 14502.90, 14540.00
09/08/16, 14798.03, 14822.96, 14746.91, 14803.26
09/07/16, 14801.00, 14806.60, 14736.11, 14796.75
09/06/16, 14831.08, 14821.64, 14770.21, 14813.02
09/02/16, 14760.06, 14841.36, 14736.16, 14795.70
09/01/16, 14566.27, 14705.27, 14571.10, 14683.91
08/31/16, 14654.78, 14666.57, 14543.15, 14597.95
08/30/16, 14698.85, 14779.58, 14659.01, 14684.85
08/29/16, 14622.41, 14707.87, 14616.23, 14681.97
08/26/16, 14656.13, 14746.19, 14596.88, 14639.88
08/25/16, 14616.99, 14677.68, 14579.64, 14630.72
08/24/16, 14760.79, 14757.80, 14618.40, 14626.24
08/23/16, 14771.09, 14796.56, 14752.71, 14764.77
08/22/16, 14637.33, 14748.19, 14616.91, 14748.19
08/19/16, 14683.60, 14700.13, 14633.88, 14687.46
08/18/16, 14717.77, 14712.70, 14665.93, 14695.68
08/17/16, 14696.14, 14701.78, 14609.70, 14697.60
08/16/16, 14762.46, 14765.21, 14688.81, 14703.44
08/15/16, 14775.81, 14802.98, 14767.85, 14777.02
08/12/16, 14803.52, 14799.02, 14703.56, 14747.45
08/11/16, 14808.96, 14855.69, 14792.49, 14796.06
08/10/16, 14838.27, 14846.30, 14751.38, 14775.04
08/09/16, 14780.74, 14835.15, 14773.42, 14801.23
08/08/16, 14682.81, 14783.16, 14663.48, 14755.62
08/05/16, 14560.67, 14651.43, 14559.64, 14648.77
08/04/16, 14488.10, 14539.91, 14469.55, 14528.78
08/03/16, 14479.20, 14523.89, 14439.84, 14512.05
08/02/16, 14545.57, 14559.45, 14428.23, 14477.01
07/29/16, 14524.91, 14591.64, 14498.66, 14582.74
07/28/16, 14555.98, 14571.56, 14499.48, 14552.72
07/27/16, 14579.69, 14609.02, 14460.22, 14546.54
07/26/16, 14503.19, 14564.89, 14491.67, 14550.00
07/25/16, 14576.53, 14590.87, 14472.16, 14498.10
07/22/16, 14572.89, 14605.25, 14546.57, 14600.66
07/21/16, 14549.12, 14596.31, 14531.09, 14565.83
07/20/16, 14505.93, 14567.35, 14484.60, 14533.57
07/19/16, 14527.69, 14536.63, 14499.76, 14524.61
07/18/16, 14484.54, 14534.81, 14482.19, 14532.40
07/15/16, 14526.40, 14531.74, 14482.42, 14482.42
07/14/16, 14529.73, 14558.12, 14494.93, 14514.52
07/13/16, 14510.91, 14535.65, 14419.26, 14493.80
07/12/16, 14438.34, 14487.98, 14387.28, 14477.67
07/11/16, 14311.45, 14415.48, 14277.22, 14361.88
07/08/16, 14202.80, 14327.80, 14152.79, 14259.84
07/07/16, 14258.89, 14259.06, 14102.98, 14134.46
07/06/16, 14188.26, 14233.93, 14080.24, 14231.06
07/05/16, 14212.19, 14249.92, 14147.20, 14219.57
07/04/16, 14238.12, 14291.62, 14200.05, 14258.87
06/30/16, 14057.51, 14106.79, 13967.61, 14064.54
06/29/16, 13949.59, 14057.97, 13928.71, 14036.74
06/28/16, 13815.85, 13869.20, 13745.59, 13842.69
06/27/16, 13804.15, 13856.92, 13609.58, 13689.79
06/24/16, 13824.17, 14020.54, 13790.71, 13891.88
06/23/16, 14086.04, 14150.40, 14071.49, 14131.38
06/22/16, 14036.29, 14066.56, 13981.77, 14003.81
06/21/16, 14002.71, 14049.22, 13956.88, 14012.32
06/20/16, 14007.95, 14059.44, 13915.26, 14015.14
06/17/16, 13912.08, 13957.21, 13891.96, 13901.77
06/16/16, 13910.14, 13907.92, 13814.19, 13882.41
06/15/16, 13886.16, 13987.57, 13883.87, 13923.45
06/14/16, 13973.58, 13999.96, 13855.48, 13884.23
06/13/16, 14013.29, 14078.63, 13958.82, 13993.88
06/10/16, 14151.62, 14214.77, 14003.74, 14037.54
06/09/16, 14248.45, 14270.48, 14203.37, 14240.02
06/08/16, 14438.27, 14450.91, 14289.66, 14313.10
06/07/16, 14285.02, 14365.61, 14272.11, 14365.61
06/06/16, 14270.97, 14297.51, 14236.72, 14276.16
06/03/16, 14155.13, 14240.29, 14128.16, 14226.78
06/02/16, 14029.85, 14147.63, 14017.05, 14136.99
06/01/16, 14009.51, 14066.01, 13959.59, 14063.54
05/31/16, 14115.87, 14172.35, 14063.26, 14065.78
05/30/16, 14118.06, 14123.97, 14068.85, 14086.67
05/27/16, 14046.96, 14130.91, 14045.59, 14105.23
05/26/16, 14131.26, 14143.50, 14048.99, 14049.20
05/25/16, 13984.67, 14093.29, 13963.68, 14053.74
05/24/16, 13942.82, 14025.82, 13920.28, 13952.85
05/20/16, 13864.51, 13962.01, 13863.85, 13919.58
05/19/16, 13749.21, 13817.32, 13690.16, 13817.32
05/18/16, 13867.37, 13949.50, 13792.21, 13826.01
05/17/16, 13885.16, 13981.23, 13873.67, 13917.10
05/16/16, 13824.20, 13930.61, 13807.24, 13893.49
05/13/16, 13771.03, 13833.61, 13725.53, 13748.58
05/12/16, 13856.05, 13882.54, 13670.24, 13787.80
05/11/16, 13782.04, 13829.73, 13737.33, 13788.20
05/10/16, 13627.23, 13797.96, 13581.98, 13775.20
05/09/16, 13646.60, 13663.57, 13535.54, 13563.80
05/06/16, 13608.48, 13768.36, 13597.62, 13701.50
05/05/16, 13732.86, 13758.90, 13578.79, 13632.01
05/04/16, 13671.65, 13734.08, 13570.02, 13632.00
05/03/16, 13779.71, 13842.06, 13599.93, 13707.68
05/02/16, 13976.01, 13963.92, 13836.38, 13865.63
04/29/16, 13897.98, 13972.62, 13889.23, 13951.45
04/28/16, 13837.70, 13966.52, 13780.23, 13886.43
04/27/16, 13839.40, 13902.80, 13823.51, 13887.66
04/26/16, 13807.14, 13862.36, 13792.98, 13809.44
04/25/16, 13842.96, 13861.12, 13755.98, 13795.99
04/22/16, 13865.03, 13928.81, 13854.35, 13874.00
04/21/16, 13944.09, 13963.09, 13844.74, 13881.20
04/20/16, 13872.11, 13971.83, 13854.02, 13911.29
04/19/16, 13781.90, 13871.84, 13739.21, 13867.28
04/18/16, 13547.93, 13730.59, 13548.83, 13719.82
04/15/16, 13614.50, 13657.56, 13596.15, 13637.20
04/14/16, 13686.84, 13701.07, 13629.59, 13668.29
04/13/16, 13639.95, 13703.61, 13608.89, 13671.35
04/12/16, 13463.33, 13632.76, 13444.45, 13581.42
04/11/16, 13437.22, 13528.95, 13422.13, 13422.76
04/08/16, 13349.99, 13428.81, 13328.35, 13396.73
04/07/16, 13321.82, 13327.30, 13217.17, 13266.44
04/06/16, 13311.15, 13348.00, 13237.91, 13347.46
04/05/16, 13297.73, 13326.53, 13262.24, 13304.66
04/04/16, 13456.14, 13452.92, 13314.60, 13336.15
04/01/16, 13377.24, 13440.84, 13323.57, 13440.44
03/31/16, 13484.90, 13548.17, 13475.28, 13494.36
03/30/16, 13492.81, 13574.99, 13475.37, 13503.98
03/29/16, 13316.10, 13443.80, 13270.17, 13426.23
03/28/16, 13372.15, 13395.51, 13277.21, 13390.19
03/24/16, 13292.83, 13358.11, 13255.47, 13358.11
03/23/16, 13521.52, 13503.14, 13364.98, 13379.48
03/22/16, 13515.51, 13565.41, 13493.49, 13493.49
03/21/16, 13488.52, 13567.37, 13479.27, 13561.09
03/18/16, 13602.60, 13621.77, 13490.10, 13497.07
03/17/16, 13531.50, 13685.45, 13494.57, 13621.30
03/16/16, 13417.51, 13507.32, 13402.02, 13478.13
03/15/16, 13364.64, 13400.31, 13284.22, 13400.31
03/14/16, 13480.44, 13530.33, 13426.11, 13477.54
03/11/16, 13475.36, 13543.29, 13434.45, 13522.00
03/10/16, 13450.41, 13513.20, 13298.32, 13379.14
03/09/16, 13390.42, 13435.94, 13342.74, 13392.90
03/08/16, 13360.62, 13391.84, 13256.75, 13311.05
03/07/16, 13227.37, 13447.68, 13235.25, 13383.60
03/04/16, 13196.04, 13281.83, 13150.54, 13212.50
03/03/16, 13068.57, 13157.42, 13025.54, 13123.65
03/02/16, 12970.83, 13030.37, 12857.97, 13017.93
03/01/16, 12926.10, 12998.53, 12896.32, 12982.10
02/29/16, 12829.56, 12912.60, 12784.79, 12860.35
02/26/16, 12833.47, 12915.72, 12781.15, 12797.79
02/25/16, 12725.01, 12753.60, 12633.69, 12753.60
02/24/16, 12654.07, 12754.88, 12506.05, 12740.27
02/23/16, 12858.95, 12962.78, 12727.54, 12763.44
02/22/16, 12925.03, 12984.72, 12844.77, 12845.63
02/19/16, 12814.66, 12858.75, 12734.94, 12813.40
02/18/16, 12923.30, 12947.34, 12839.38, 12931.36
02/17/16, 12659.14, 12880.69, 12639.00, 12867.16
02/16/16, 12518.13, 12561.31, 12373.15, 12554.98
02/12/16, 12218.34, 12381.87, 12136.27, 12381.24
02/11/16, 12052.89, 12162.99, 11985.68, 12087.37
02/10/16, 12331.82, 12392.27, 12171.93, 12185.72
02/09/16, 12394.45, 12448.11, 12192.45, 12282.65
02/08/16, 12652.91, 12691.05, 12486.46, 12535.40
02/05/16, 12745.04, 12776.99, 12669.63, 12763.99
02/04/16, 12613.46, 12826.74, 12606.12, 12774.50
02/03/16, 12530.81, 12613.90, 12320.43, 12593.02
02/02/16, 12505.30, 12646.80, 12387.15, 12442.26
02/01/16, 12706.31, 12766.15, 12590.86, 12674.37
01/29/16, 12662.14, 12822.13, 12601.69, 12822.13
01/28/16, 12509.30, 12612.17, 12420.87, 12591.93
01/27/16, 12301.38, 12524.13, 12249.81, 12377.77
01/26/16, 12215.02, 12373.98, 12175.44, 12331.32
01/25/16, 12364.33, 12377.49, 12130.29, 12143.16
01/22/16, 12251.28, 12389.58, 12191.61, 12389.58
01/21/16, 11842.32, 12070.73, 11772.19, 12035.86
01/20/16, 11842.41, 11932.42, 11531.22, 11843.11
01/19/16, 12086.01, 12099.56, 11894.24, 12002.24
01/18/16, 12007.07, 12047.93, 11913.36, 11942.17
01/15/16, 12018.22, 12184.60, 11950.85, 12073.46
01/14/16, 12175.39, 12362.79, 12060.31, 12336.03
01/13/16, 12469.37, 12499.46, 12141.71, 12170.41
01/12/16, 12367.16, 12451.67, 12192.92, 12373.90
01/11/16, 12475.16, 12479.36, 12230.01, 12319.25
01/08/16, 12525.36, 12543.39, 12431.89, 12445.45
01/07/16, 12539.93, 12661.16, 12439.14, 12448.21
01/06/16, 12783.00, 12854.57, 12701.71, 12726.80
01/05/16, 12929.10, 12954.89, 12839.79, 12920.14
01/04/16, 12882.52, 12928.90, 12748.45, 12927.15
12/31/15, 13058.12, 13098.61, 12987.97, 13009.95
12/30/15, 13222.57, 13244.76, 13121.88, 13142.29
12/29/15, 13279.78, 13315.24, 13193.57, 13245.75
12/24/15, 13294.62, 13344.18, 13280.28, 13309.80
12/23/15, 13159.22, 13284.91, 13141.43, 13284.91
12/22/15, 13034.36, 13103.13, 12950.47, 13082.86
12/21/15, 13097.45, 13141.05, 12983.65, 13034.38
12/18/15, 12954.57, 13061.73, 12968.01, 13024.30
12/17/15, 13139.54, 13158.86, 12967.43, 13009.93
12/16/15, 12977.34, 13182.66, 12967.12, 13166.08
12/15/15, 12815.46, 12932.42, 12783.73, 12919.57
12/14/15, 12767.01, 12805.24, 12617.66, 12695.49
12/11/15, 12905.83, 12956.92, 12771.16, 12789.95
12/10/15, 12902.58, 13081.81, 12895.02, 13016.59
12/09/15, 12942.31, 13133.54, 12877.61, 12937.59
12/08/15, 12913.86, 13007.69, 12872.33, 12922.47
12/07/15, 13292.14, 13316.23, 13018.70, 13042.83
12/04/15, 13303.03, 13374.16, 13268.43, 13358.77
12/03/15, 13532.54, 13529.03, 13288.15, 13324.67
12/02/15, 13625.46, 13629.18, 13442.28, 13463.82
12/01/15, 13496.84, 13653.70, 13482.35, 13636.06
11/30/15, 13397.82, 13495.47, 13390.61, 13469.83
11/27/15, 13390.03, 13424.78, 13353.45, 13368.24
11/26/15, 13415.56, 13451.56, 13401.17, 13425.19
11/25/15, 13402.54, 13481.33, 13368.11, 13403.42
11/24/15, 13366.70, 13461.17, 13359.57, 13407.83
11/23/15, 13411.65, 13508.09, 13372.04, 13382.38
11/20/15, 13523.47, 13514.77, 13413.66, 13433.49
11/19/15, 13392.02, 13478.82, 13384.75, 13473.83
11/18/15, 13338.08, 13421.83, 13317.89, 13399.97
11/17/15, 13326.67, 13379.89, 13247.96, 13280.39
11/16/15, 13081.29, 13317.52, 13078.82, 13317.52
11/13/15, 13097.49, 13162.41, 13030.46, 13075.42
11/12/15, 13235.16, 13318.12, 13119.00, 13127.18
11/11/15, 13431.97, 13438.78, 13325.62, 13341.93
11/10/15, 13419.80, 13451.15, 13336.90, 13411.63
11/09/15, 13565.20, 13556.59, 13385.77, 13482.62
11/06/15, 13553.37, 13593.67, 13481.45, 13553.30
11/05/15, 13656.71, 13664.50, 13534.86, 13558.78
11/04/15, 13757.87, 13790.07, 13637.34, 13661.82
11/03/15, 13641.46, 13740.36, 13609.56, 13710.31
11/02/15, 13524.97, 13632.65, 13515.93, 13623.01
10/30/15, 13753.74, 13766.57, 13519.52, 13529.17
10/29/15, 13824.95, 13869.94, 13773.80, 13791.88
10/28/15, 13745.94, 13911.81, 13727.51, 13863.16
10/27/15, 13746.92, 13789.33, 13662.48, 13699.60
10/26/15, 13946.75, 13947.74, 13784.05, 13790.90
10/23/15, 13988.22, 14014.83, 13924.28, 13953.66
10/22/15, 13712.74, 13888.50, 13730.66, 13878.11
10/21/15, 13867.01, 13882.56, 13626.07, 13704.19
10/20/15, 13764.00, 13916.02, 13740.70, 13841.92
10/19/15, 13776.46, 13818.19, 13718.61, 13758.38
10/16/15, 13899.86, 13925.50, 13838.10, 13838.10
10/15/15, 13835.68, 13873.20, 13761.18, 13828.97
10/14/15, 13863.16, 13958.46, 13850.88, 13875.33
10/13/15, 13891.89, 13952.71, 13828.80, 13844.73
10/09/15, 14050.65, 14053.19, 13948.10, 13964.36
10/08/15, 13859.15, 13994.52, 13839.52, 13978.66
10/07/15, 13759.75, 13873.84, 13735.38, 13868.35
10/06/15, 13596.54, 13690.86, 13582.12, 13647.26
10/05/15, 13440.40, 13590.73, 13416.25, 13552.20
10/02/15, 13122.20, 13341.68, 13086.39, 13339.74
10/01/15, 13367.92, 13379.85, 13152.09, 13241.89
09/30/15, 13152.98, 13310.55, 13135.19, 13306.96
09/29/15, 13010.11, 13111.38, 12964.12, 13036.96
09/28/15, 13298.89, 13297.81, 13004.58, 13004.58
09/25/15, 13453.57, 13468.75, 13350.66, 13378.57
09/24/15, 13318.42, 13384.51, 13237.43, 13338.67
09/23/15, 13541.73, 13560.07, 13378.01, 13383.69
09/22/15, 13573.79, 13646.13, 13452.51, 13491.09
09/21/15, 13730.72, 13847.41, 13687.09, 13779.44
09/18/15, 13618.92, 13692.58, 13587.44, 13646.90
09/17/15, 13751.11, 13876.00, 13704.56, 13787.16
09/16/15, 13505.57, 13776.69, 13501.27, 13763.78
09/15/15, 13368.66, 13478.67, 13365.31, 13462.71
09/14/15, 13450.94, 13459.99, 13353.34, 13353.34
09/11/15, 13508.40, 13523.46, 13404.63, 13461.47
09/10/15, 13493.22, 13643.54, 13504.08, 13569.89
09/09/15, 13731.20, 13766.65, 13516.99, 13531.85
09/08/15, 13657.62, 13683.57, 13593.48, 13630.67
09/04/15, 13453.42, 13509.95, 13414.58, 13478.31
09/03/15, 13584.02, 13706.76, 13538.81, 13596.41
09/02/15, 13568.51, 13626.94, 13419.99, 13545.25
09/01/15, 13611.23, 13691.80, 13419.12, 13481.90
08/31/15, 13816.06, 13888.19, 13653.87, 13859.12
08/28/15, 13727.50, 13866.27, 13710.09, 13865.07
08/27/15, 13518.01, 13845.66, 13465.57, 13766.67
08/26/15, 13352.23, 13393.22, 13061.90, 13381.59
08/25/15, 13437.04, 13445.63, 13134.33, 13150.93
08/24/15, 12656.03, 13396.76, 12705.17, 13052.74
08/21/15, 13614.64, 13697.53, 13468.72, 13473.67
08/20/15, 13962.97, 14022.14, 13736.96, 13737.00
08/19/15, 14180.71, 14187.62, 14013.99, 14036.63
08/18/15, 14206.93, 14227.44, 14125.54, 14193.87
08/17/15, 14238.62, 14267.24, 14184.58, 14251.53
08/14/15, 14260.45, 14304.38, 14224.53, 14277.88
08/13/15, 14321.54, 14340.57, 14223.62, 14238.40
08/12/15, 14346.69, 14359.62, 14182.46, 14339.53
08/11/15, 14378.81, 14414.67, 14264.32, 14414.67
08/10/15, 14354.42, 14471.13, 14343.09, 14466.39
08/07/15, 14401.35, 14458.11, 14265.03, 14302.70
08/06/15, 14505.69, 14499.43, 14378.62, 14405.91
08/05/15, 14566.16, 14622.35, 14484.69, 14502.99
08/04/15, 14433.06, 14515.79, 14424.89, 14491.05
07/31/15, 14417.41, 14501.58, 14391.60, 14468.44
07/30/15, 14315.58, 14386.75, 14226.57, 14382.78
07/29/15, 14076.57, 14303.81, 14059.28, 14301.80
07/28/15, 14032.73, 14104.30, 13938.90, 14077.36
07/27/15, 14084.28, 14112.13, 13956.05, 14001.37
07/24/15, 14231.73, 14275.47, 14145.27, 14186.24
07/23/15, 14341.53, 14339.29, 14168.90, 14265.37
07/22/15, 14323.06, 14361.01, 14231.10, 14307.12
07/21/15, 14459.36, 14511.99, 14335.76, 14376.24
07/20/15, 14622.97, 14630.51, 14405.06, 14425.55
07/17/15, 14738.20, 14738.30, 14597.56, 14642.84
07/16/15, 14723.51, 14748.00, 14693.99, 14731.08
07/15/15, 14611.26, 14706.34, 14541.74, 14662.28
07/14/15, 14526.40, 14613.45, 14453.68, 14599.40
07/13/15, 14510.38, 14566.02, 14453.26, 14533.22
07/10/15, 14389.78, 14419.52, 14338.06, 14411.07
07/09/15, 14513.75, 14558.69, 14275.54, 14278.49
07/08/15, 14549.53, 14599.99, 14379.92, 14412.07
07/07/15, 14590.15, 14625.11, 14389.10, 14624.50
07/06/15, 14540.95, 14670.26, 14524.64, 14593.57
07/03/15, 14629.22, 14682.39, 14622.30, 14682.39
07/02/15, 14601.27, 14663.41, 14560.27, 14637.99
06/30/15, 14554.63, 14607.90, 14492.23, 14553.33
06/29/15, 14670.31, 14738.48, 14482.16, 14490.15
06/26/15, 14882.83, 14886.34, 14782.47, 14808.09
06/25/15, 14962.69, 14957.24, 14861.68, 14897.50
06/24/15, 14900.64, 14995.33, 14871.88, 14947.51
06/23/15, 14832.53, 14923.76, 14814.37, 14904.91
06/22/15, 14641.25, 14827.20, 14644.92, 14790.48
06/19/15, 14590.66, 14746.39, 14584.43, 14653.12
06/18/15, 14732.67, 14781.45, 14685.15, 14770.64
06/17/15, 14781.17, 14825.13, 14659.89, 14732.98
06/16/15, 14737.82, 14753.99, 14683.38, 14753.05
06/15/15, 14679.60, 14784.53, 14651.36, 14756.05
06/12/15, 14788.72, 14798.31, 14725.25, 14741.15
06/11/15, 14905.64, 14921.47, 14810.66, 14830.88
06/10/15, 14863.37, 14953.03, 14843.48, 14889.04
06/09/15, 14741.98, 14840.12, 14687.00, 14817.71
06/08/15, 14933.78, 14939.12, 14714.72, 14743.33
06/05/15, 14975.43, 15060.90, 14946.00, 14957.16
06/04/15, 15086.12, 15114.51, 14957.57, 15019.39
06/03/15, 15122.73, 15182.22, 15104.04, 15154.68
06/02/15, 15074.40, 15155.65, 15049.54, 15104.74
06/01/15, 15056.91, 15078.58, 14982.35, 15074.13
05/29/15, 15099.71, 15118.57, 14956.00, 15014.09
